UID,COLLECTION,TCP,EEBO,ECCO,VID,Book ID,STC,ESTC,Status,Author,Date,Title,Terms,Publisher,Pages,Word Count
,Ecco-TCP,K108263.000,,CW105956638,,,,T137093,,"Sharp, Granville, 1735-1813.",1776,"The just limitation of slavery: in the laws of God, compared with the unbounded claims of the African traders and British American slaveholders. By Granville Sharp. With a copious appendix: ...",,"London : printed for B. White, and E. and C. Dilly,",,
,Ecco-TCP,K108264.000,,CW120514447,,,,T137094,,"Sharp, Granville, 1735-1813.",1768,Remarks on several very important prophecies: In five parts. ... By Granville Sharp.,,"London : printed by W. Richardson and S. Clark; and sold by B. White; R. Horsfield; and J. Allix,",,
,Ecco-TCP,K108266.000,,CW103864200,,,,T137098,,"Sharp, Granville, 1735-1813.",1793,Extract of a letter to a gentleman in Maryland: wherein is demonstrated the extreme wickedness of tolerating the slave trade.,,"London : printed by James Phillips,",,
,Ecco-TCP,K108268.000,,CW121360091,,,,T137100,,"Sharp, Granville, 1735-1813.",1798,"Remarks on the uses of the definitive article in the Greek text of the New Testament: containing many new proofs of the divinity of Christ, from passages, which are wrongly translated in the common English version. By Granville Sharp, ...",,"Durham : printed and sold by L. Pennington,",,
,Ecco-TCP,K108269.000,,CW106252928,,,,T137101,,"Sharp, Granville, 1735-1813.",1776,"The law of retribution: or, a serious warning to Great Britain and her colonies, founded on unquestionable examples of God's temporal vengeance against tyrants, slave-holders, and oppressors. ... By Granville Sharp.",,"London : printed by W. Richardson, for B. White; and E. and C. Dilly,",,
,Ecco-TCP,K108270.000,,CW107658227,,,,T137103,,"Sharp, Granville, 1735-1813.",1773,"Remarks on the opinions of some of the most celebrated writers on Crown Law: respecting the due distinction between manslaughter and murder: ... With a prefatory address to the reader, ... By Granville Sharp.",,"London : printed for B. White, and R. Horsfield,",,
,Ecco-TCP,K108272.000,,CW105956814,,,,T137105,,"Sharp, Granville, 1735-1813.",1776,"The law of liberty: or, royal law, by which all mankind will certainly be judged! ... By Granville Sharp.",,"London : printed for B. White; and E. and C. Dilly,",,
,Ecco-TCP,K108273.000,,CW105956869,,,,T137106,,"Sharp, Granville, 1735-1813.",1776?],The law of passive obedience: or Christian submission to personal injuries: ... By Granville Sharp.,,"[London, ",,
,Ecco-TCP,K108281.000,,CW106568252,,,,T137115,,"Maiden Hospital (Edinburgh, Scotland)",1783,"Statutes of the Maiden Hospital: founded by the company of merchants of Edinburgh, and Mary Erskine.",,"Edinburgh : printed by William Smellie,",,
,Ecco-TCP,K108513.000,,CW100272377,,,,T137471,,"Janeway, James, 1636?-1674.",1708,"A token for mariners: containing many famous and wonderful instances of God's providence in sea dangers and deliverances, ... (Much enlarg'd ... ). Also The seaman's preacher, ... And prayers for seamen on all occasions.",,"London : printed for H.N. and sold by the booksellers,",,
,Ecco-TCP,K108982.000,,CW113955817,,,,T138146,,"Dibdin, Charles, 1745-1814.",1765,The shepherd's artifice: a dramatic pastoral. As it is perform'd at the Theatre Royal in Covent Garden. The words written and the music compos'd by Mr. Dibdin.,,"London : printed for T. Becket and P. A. DeHondt,",,
,Ecco-TCP,K108983.001,,CW116836330,,,,T138147,,"Dibdin, Charles, 1745-1814.",[1793],"The younger brother: a novel, in three volumes, written by Mr. Dibdin. ... [pt.1]",,"London : printed for the author, and sold at his warehouse,",,
,Ecco-TCP,K108983.002,,CW116836330,,,,T138147,,"Dibdin, Charles, 1745-1814.",[1793],"The younger brother: a novel, in three volumes, written by Mr. Dibdin. ... [pt.2]",,"London : printed for the author, and sold at his warehouse,",,
,Ecco-TCP,K108983.003,,CW116836330,,,,T138147,,"Dibdin, Charles, 1745-1814.",[1793],"The younger brother: a novel, in three volumes, written by Mr. Dibdin. ... [pt.3]",,"London : printed for the author, and sold at his warehouse,",,
,Ecco-TCP,K108995.001,,CW102746846,,,,T138159,,"Dibdin, Charles, 1745-1814.",[1800],A complete history of the English stage: ... by Mr. Dibdin. ... [pt.1],,"London : printed for the author, and sold by him at his warehouse,",,
,Ecco-TCP,K108995.002,,CW102746846,,,,T138159,,"Dibdin, Charles, 1745-1814.",[1800],A complete history of the English stage: ... by Mr. Dibdin. ... [pt.2],,"London : printed for the author, and sold by him at his warehouse,",,
,Ecco-TCP,K108995.003,,CW102746846,,,,T138159,,"Dibdin, Charles, 1745-1814.",[1800],A complete history of the English stage: ... by Mr. Dibdin. ... [pt.3],,"London : printed for the author, and sold by him at his warehouse,",,
,Ecco-TCP,K108995.004,,CW102746846,,,,T138159,,"Dibdin, Charles, 1745-1814.",[1800],A complete history of the English stage: ... by Mr. Dibdin. ... [pt.4],,"London : printed for the author, and sold by him at his warehouse,",,
,Ecco-TCP,K108995.005,,CW102746846,,,,T138159,,"Dibdin, Charles, 1745-1814.",[1800],A complete history of the English stage: ... by Mr. Dibdin. ... [pt.5],,"London : printed for the author, and sold by him at his warehouse,",,
,Ecco-TCP,K108999.000,,CW109501051,,,,T138164,,"Farmer, Richard, 1735-1797.",1767,"An essay on the learning of Shakespeare: addressed to Joseph Cradock, Esq; The second edition, with large additions. By Richard Farmer, ...",,"Cambridge : printed by J. Archdeacon, for J. Woodyer; and sold by J. Beecroft; J. Dodsley; T. Cadell; and M. Hingeston, London,",,
,Ecco-TCP,K109003.000,,CW104531629,,,,T138168,,"Gilpin, William, 1724-1804.",1796,Three dialogues on the amusements of clergymen:,,"London : printed for B. and J. White,",,
,Ecco-TCP,K109045.000,,CW117727899,,,,T138216,,"Sharp, Granville, 1735-1813.",1790,A tract on duelling: wherein the opinions of some of the most celebrated writers on crown law are examined and corrected ... in order to ascertain the due distinction between manslaughter and murder. By Granville Sharp.,,"London : (first printed in 1773) Second edition with additions printed for B. White and Son; and C. Dilly,",,
,Ecco-TCP,K109092.001,,CW113688139,,,,T138274,,"Dudley, H. Bate, Sir (Henry Bate), 1745-1824.",[1798?],Passages selected by distinguished personages: on the great literary trial of Vortigern and Rowena; a comi-tragedy. ... Volume I. [pt.1],,"London : printed by H. Brown, for J. Ridgway,",,
,Ecco-TCP,K109092.002,,CW113688139,,,,T138274,,"Dudley, H. Bate, Sir (Henry Bate), 1745-1824.",[1798?],Passages selected by distinguished personages: on the great literary trial of Vortigern and Rowena; a comi-tragedy. ... Volume I. [pt.2],,"London : printed by H. Brown, for J. Ridgway,",,
,Ecco-TCP,K109093.003,,CW112427853,,,,T138277,,"Dudley, H. Bate, Sir (Henry Bate), 1745-1824.",[1798?],Passages selected by distinguished personages: on the great literary trial of Vortigern and Rowena; a comi-tragedy. ... [pt.3],,"London : printed by H. Brown, for J. Ridgway,",,
,Ecco-TCP,K109093.004,,CW112427853,,,,T138277,,"Dudley, H. Bate, Sir (Henry Bate), 1745-1824.",[1798?],Passages selected by distinguished personages: on the great literary trial of Vortigern and Rowena; a comi-tragedy. ... [pt.4],,"London : printed by H. Brown, for J. Ridgway,",,
,Ecco-TCP,K109095.001,,CW113047874,,,,T138281,,"Lennox, Charlotte, ca. 1729-1804.",1753,"Shakespear illustrated: or the novels and histories, on which the plays of Shakespear are founded, collected and translated from the original authors. With critical remarks. In two volumes. By the author of The female Quixote. [pt.1]",,"London : printed for A. Millar,",,
,Ecco-TCP,K109095.002,,CW113047874,,,,T138281,,"Lennox, Charlotte, ca. 1729-1804.",1753,"Shakespear illustrated: or the novels and histories, on which the plays of Shakespear are founded, collected and translated from the original authors. With critical remarks. In two volumes. By the author of The female Quixote. [pt.2]",,"London : printed for A. Millar,",,
,Ecco-TCP,K109292.001,,CW110664577,,,,T138546,,"Trusler, John, 1735-1820.",1766,"The difference, between words, esteemed synonymous: in the English language; and, the proper choice of them determined: together with, so much of Abbé Girard's Treatise, on this subject, as would agree, with our mode of expression. ... In two volumes. ... [pt.1]",,"London : printed, for J. Dodsley,",,
,Ecco-TCP,K109292.002,,CW110664577,,,,T138546,,"Trusler, John, 1735-1820.",1766,"The difference, between words, esteemed synonymous: in the English language; and, the proper choice of them determined: together with, so much of Abbé Girard's Treatise, on this subject, as would agree, with our mode of expression. ... In two volumes. ... [pt.2]",,"London : printed, for J. Dodsley,",,
,Ecco-TCP,K109300.000,,CW113964410,,,,T138554,,"Rowe, Nicholas, 1674-1718.",1714,"The fair penitent. A tragedy: Written by N. Rowe, Esq;.",,"London : printed for Jacob Tonson,",,
,Ecco-TCP,K109521.000,,CW103106085,,,,T138835,,"Wigstead, Henry.",1790,"An excursion to Brighthelmstone: made in the year 1789, by Henry Wigstead and Thomas Rowlandson; ... Embellished with eight engravings in aqua tinta, ...",,"London : printed (with the types of Stephenson's British letter-foundry,) for G. G. J. and J. Robinson,",,
,Ecco-TCP,K109708.003,,CW116117794,,,,T139076,,"Lennox, Charlotte, ca. 1729-1804.",1754,"Shakespear illustrated: or the novels and histories, on which the plays of Shakespear are founded, collected and translated from the original authors. With critical remarks. The third and last volume. By the author of The female Quixote. [pt.3]",,"London : printed for A. Millar,",,
,Ecco-TCP,K109756.001,,CW109028249,,,,T139140,,"Buffon, Georges Louis Leclerc, comte de, 1707-1788.",1793,"The natural history of birds: From the French of the Count de Buffon. Illustrated with engravings; and a preface, notes, and additions, by the translator. In nine volumes. ... [pt.1]",,"London : printed for A. Strahan, and T. Cadell; and J. Murray,",,
,Ecco-TCP,K109756.002,,CW109028249,,,,T139140,,"Buffon, Georges Louis Leclerc, comte de, 1707-1788.",1793,"The natural history of birds: From the French of the Count de Buffon. Illustrated with engravings; and a preface, notes, and additions, by the translator. In nine volumes. ... [pt.2]",,"London : printed for A. Strahan, and T. Cadell; and J. Murray,",,
,Ecco-TCP,K109756.003,,CW109028249,,,,T139140,,"Buffon, Georges Louis Leclerc, comte de, 1707-1788.",1793,"The natural history of birds: From the French of the Count de Buffon. Illustrated with engravings; and a preface, notes, and additions, by the translator. In nine volumes. ... [pt.3]",,"London : printed for A. Strahan, and T. Cadell; and J. Murray,",,
,Ecco-TCP,K109756.004,,CW109028249,,,,T139140,,"Buffon, Georges Louis Leclerc, comte de, 1707-1788.",1793,"The natural history of birds: From the French of the Count de Buffon. Illustrated with engravings; and a preface, notes, and additions, by the translator. In nine volumes. ... [pt.4]",,"London : printed for A. Strahan, and T. Cadell; and J. Murray,",,
,Ecco-TCP,K109819.000,,CW101726030,,,,T139227,,"Bourne, Henry, 1696-1733.",1736,"The history of Newcastle upon Tyne: or, the ancient and present state of that town. By the late Henry Bourne, ...",,"Newcastle upon Tyne : printed and sold by John White,",,
,Ecco-TCP,K109848.000,,CW113137829,,,,T139270,,"Garrick, David, 1717-1779.",1776],Hearts of oak:,,"[Edinburgh?, ",,
,Ecco-TCP,K109981.000,,CW121223746,,,,T139486,,"Psalmanazar, George, 1679?-1763.",1707,"A dialogue between a Japonese and a Formosan, about some points of the religion of the time. By G. P--n--r:",,"London : printed for Bernard Lintott,",,
,Ecco-TCP,K110146.000,,CW112576476,,,,T139692,,"Lennox, Charlotte, ca. 1729-1804.",1747,Poems on several occasions. Written by a young lady:,,"London : printed for, and sold by S. Paterson,",,
,Ecco-TCP,K110147.000,,CW100308353,,,,T139693,,"Oldys, William, 1696-1761.",1740,The life of Sir Walter Ralegh: from his birth to his death on the scaffold: ... The whole compiled from the most approved authorities and curious manuscripts.,,"London : printed for the booksellers in town and country,",,
,Ecco-TCP,K110238.001,,CW110673864,,,,T139809,,"Holcroft, Thomas, 1745-1809.",1792,Anna St. Ives: a novel. By Thomas Holcroft. ... [pt.1],,"London : printed for Shepperson and Reynolds,",,
,Ecco-TCP,K110238.002,,CW110673864,,,,T139809,,"Holcroft, Thomas, 1745-1809.",1792,Anna St. Ives: a novel. By Thomas Holcroft. ... [pt.2],,"London : printed for Shepperson and Reynolds,",,
,Ecco-TCP,K110238.003,,CW110673864,,,,T139809,,"Holcroft, Thomas, 1745-1809.",1792,Anna St. Ives: a novel. By Thomas Holcroft. ... [pt.3],,"London : printed for Shepperson and Reynolds,",,
,Ecco-TCP,K110238.004,,CW110673864,,,,T139809,,"Holcroft, Thomas, 1745-1809.",1792,Anna St. Ives: a novel. By Thomas Holcroft. ... [pt.4],,"London : printed for Shepperson and Reynolds,",,
,Ecco-TCP,K110238.005,,CW110673864,,,,T139809,,"Holcroft, Thomas, 1745-1809.",1792,Anna St. Ives: a novel. By Thomas Holcroft. ... [pt.5],,"London : printed for Shepperson and Reynolds,",,
,Ecco-TCP,K110238.006,,CW110673864,,,,T139809,,"Holcroft, Thomas, 1745-1809.",1792,Anna St. Ives: a novel. By Thomas Holcroft. ... [pt.6],,"London : printed for Shepperson and Reynolds,",,
,Ecco-TCP,K110238.007,,CW110673864,,,,T139809,,"Holcroft, Thomas, 1745-1809.",1792,Anna St. Ives: a novel. By Thomas Holcroft. ... [pt.7],,"London : printed for Shepperson and Reynolds,",,
,Ecco-TCP,K110265.000,,CW110639770,,,,T139860,,"West, Richard, Son of the Lord Chancellor of Ireland.",1782,The poetical works: of Richard West.,,"Edinburg : at the Apollo Press, by the Martins. Anno,",,
,Ecco-TCP,K110269.000,,CW110639540,,,,T139864,,"Gray, Thomas, 1716-1771.",1782,The poetical works: of Thomas Gray. With the life of the author.,,"Edinburg : at the Apollo Press, by the Martins. Anno,",,
,Ecco-TCP,K110277.000,,CW110485311,,,,T139872,,"Moore, Edward, 1712-1757.",1781 [1782],The poetical works: of Edward Moore. With the life of the author.,,"Edinburg : at the Apollo Press, by the Martins. Anno,",,
,Ecco-TCP,K110284.001,,CW110484701,,,,T139879,,"Shenstone, William, 1714-1763.",1778,"The poetical works: of Will. Shenstone. In two volumes. With the life of the author, and a description of the Leasowes. ... [pt.1]",,"Edinburg : at the Apollo Press, by the Martins. Anno,",,
,Ecco-TCP,K110284.002,,CW110484701,,,,T139879,,"Shenstone, William, 1714-1763.",1778,"The poetical works: of Will. Shenstone. In two volumes. With the life of the author, and a description of the Leasowes. ... [pt.2]",,"Edinburg : at the Apollo Press, by the Martins. Anno,",,
,Ecco-TCP,K110382.000,,CW113726929,,,,T140006,,"Hill, Aaron, 1685-1750.",1730,"The progress of wit: a caveat. For the use of an eminent writer. By a fellow of All-Souls. To which is prefix'd, an explanatory discourse to the reader. By Gamaliel Gunson, ...",,"London : printed for J. Wilford,",,
,Ecco-TCP,K110388.000,,CW123976771,,,,T140030,,"Holcroft, Thomas, 1745-1809.",1795,"A narrative of facts, relating to a prosecution for high treason: including the address to the jury, which the court refused to hear: ... and the defence the author had prepared, if he had been brought to trial. By Thomas Holcroft.",,"London : printed for H. D. Symonds,",,
,Ecco-TCP,K110414.001,,CW115811323,,,,T140064,,"Lennox, Charlotte, ca. 1729-1804.",1791,"Hermione, or the orphan sisters: A novel. In four volumes. ... [pt.1]",,"London : printed for William Lane, at the Minerva,",,
,Ecco-TCP,K110414.002,,CW115811323,,,,T140064,,"Lennox, Charlotte, ca. 1729-1804.",1791,"Hermione, or the orphan sisters: A novel. In four volumes. ... [pt.2]",,"London : printed for William Lane, at the Minerva,",,
,Ecco-TCP,K110414.003,,CW115811323,,,,T140064,,"Lennox, Charlotte, ca. 1729-1804.",1791,"Hermione, or the orphan sisters: A novel. In four volumes. ... [pt.3]",,"London : printed for William Lane, at the Minerva,",,
,Ecco-TCP,K110414.004,,CW115811323,,,,T140064,,"Lennox, Charlotte, ca. 1729-1804.",1791,"Hermione, or the orphan sisters: A novel. In four volumes. ... [pt.4]",,"London : printed for William Lane, at the Minerva,",,
,Ecco-TCP,K110495.000,,CW125302298,,,,T140201,,"Pulteney, Richard, 1730-1801.",1781,"A general view of the writings of Linnæus: By Richard Pulteney, ...",,"London : printed for T. Payne; and B. White,",,
,Ecco-TCP,K110735.000,,CW102694866,,,,T140591,,"Ashmole, Elias, 1617-1692.",1715,"The history of the most noble Order of the Garter: Wherein is set forth an account of the town, castle, chappel, and college of Windsor; ... To which is prefix'd, a discourse of knighthood in general, ... Collected by Elias Ashmole, ... The whole illustrated with proper sculptures.",,"London : printed for A. Bell, W. Taylor, and J. Baker, and A. Collins,",,
,Ecco-TCP,K110818.000,,CW107514465,,,,T140689,,Late pupil of Dr. Leake's.,1774,"A vindication of the forceps described and recommended by Dr. Leake: in which, the injudicious and illiberal remarks on that subject, signed Thomas Denman, are examined and refuted. By a late pupil of Dr. Leake's.",,"London : printed for J. Hinton,",,
,Ecco-TCP,K111040.001,,CW102373845,,,,T141022,,"Pilkington, Laetitia, 1712-1750.",1748,"Memoirs: of Mrs. Lætitia Pilkington, wife to the Rev. Mr. Matthew Pilkington. Written by herself. Wherein are occasionally interspersed, all her poems; with anecdotes of several eminent persons, living and dead. Among others, Dean Swift, Alexander Pope, ... [pt.1]",,"[London] : Dublin printed; London reprinted: and sold by R. Griffiths, and G. Woodfall,",,
,Ecco-TCP,K111040.002,,CW102373845,,,,T141022,,"Pilkington, Laetitia, 1712-1750.",1748,"Memoirs: of Mrs. Lætitia Pilkington, wife to the Rev. Mr. Matthew Pilkington. Written by herself. Wherein are occasionally interspersed, all her poems; with anecdotes of several eminent persons, living and dead. Among others, Dean Swift, Alexander Pope, ... [pt.2]",,"[London] : Dublin printed; London reprinted: and sold by R. Griffiths, and G. Woodfall,",,
,Ecco-TCP,K111040.003,,CW102373845,,,,T141022,,"Pilkington, Laetitia, 1712-1750.",1748,"Memoirs: of Mrs. Lætitia Pilkington, wife to the Rev. Mr. Matthew Pilkington. Written by herself. Wherein are occasionally interspersed, all her poems; with anecdotes of several eminent persons, living and dead. Among others, Dean Swift, Alexander Pope, ... [pt.3]",,"[London] : Dublin printed; London reprinted: and sold by R. Griffiths, and G. Woodfall,",,
,Ecco-TCP,K111051.000,,CW108524129,,,,T141037,,"Graham, James, 1745-1794.",[1780?],"The guardian goddess of health: or, the whole art of preventing and curing diseases; and of enjoying peace and hapiness of body and of mind to the longest possible period of human existence: with precepts for the preservation and exaltation of personal beauty and loveliness. To which is added, an account of the composition, preparation, and properties of the three great medicines prepared and dispensed at the Temple of Health, Adelphi, and at the Temple of Hymen, Pall-Mall, London. By James Graham, M.D.This book is of so much real importance to the health and happiness of each individual among the public, that tho' it contains more matter or reading than most two shilling pamphlets, it is ordered to be sold for only two pence; - a price very inadequate to the prime cost of the paper, printing, distribution, &c. But salus populi suprema lex est!",,"London : printed for the people: and by the rosy heralds of health distributed,",,
,Ecco-TCP,K111112.000,,CW114191209,,,,T141109,,"Cunningham, John, 1729-1773.",1761,An elegy on a pile of ruins: By J. Cunningham.,,"London : printed for H. Payne and W. Cropley,",,
,Ecco-TCP,K111213.000,,CW108696546,,,,T141275,,"Stuart, Alexander, 1673-1742.",1738,"New discoveries and improvements in the most considerable branches of anatomy and surgery: Wherein four of the most dangerous operations are prevented, ... The whole proposed by way of instruction; and illustrated with cases and cures, by Mr. Stuart, ...",,"London : printed for the author,",,
,Ecco-TCP,K111361.000,,CW120137304,,,,T141578,,"Smith, Adam, 1723-1790.",1759,"The theory of moral sentiments: By Adam Smith, ...",,"London : printed for A. Millar; and A. Kincaid and J. Bell, in Edinburgh,",,
,Ecco-TCP,K111410.000,,CW102358435,,,,T142047,,"Marra, John.",1775,"Journal of the Resolution's voyage: in 1772, 1773, 1774, and 1775. On discovery to the southern hemisphere, ... Also a journal of the Adventure's voyage, in the years 1772, 1773, and 1774. ... Illustrated with a chart, ... and other cuts.",,"London : printed for F. Newbery,",,
,Ecco-TCP,K111411.000,,CW101311176,,,,T142050,,"Rickman, John.",1785,"Journal of Captain Cook's last voyage, to the Pacific Ocean: on Discovery: performed in the years 1776, 1777, 1778, 1779, and 1780. Illustrated with cuts, and a chart, ...",,"London : printed for E. Newbery,",,
,Ecco-TCP,K111475.000,,CW102726875,,,,T142246,,"Stanyan, Temple, 1677?-1752.",1739,"The Grecian history: From the end of the Peloponnesian War, to the death of Philip of Macedon. Containing the space of sixty-eight years. By Temple Stanyan, Esq; Volume the second, now originally publish'd.",,"London : printed for J. and R. Tonson,",,
,Ecco-TCP,K111587.000,,CW108658496,,,,T142557,,"Belloste, Augustin, 1654-1730.",1701,"The hospital-surgeon: or, a new, gentle, and easie way, to cure speedily all sorts of wounds, and other diseases belonging to surgery. ... In three parts. ... By Mr. Belloste, ...",,"London : printed for Tho. Cockerill; and Ralph Smith,",,
,Ecco-TCP,K111682.000,,CW115375686,,,,T142806,,"Addison, Joseph, 1672-1719.",1723,"Serino: or, the character of a fine gentleman: with reference to rerigion [sic], learning, and the conduct of life. ... Written by Mr. Addison.",,"London : printed for E. Curll,",,
,Ecco-TCP,K111725.000,,CW104442628,,,,T142894,,"Ashmole, Elias, 1617-1692.",1761,"The entire ceremonies of the coronations of His Majesty King Charles II. and of her Majesty Queen Mary, Consort to James II: As published by those learned heralds Ashmole and Sandford. With the prayers at full length. To which is prefix'd, an introduction historical and critical; likewise an appendix, containing many curious particulars.",,"London : printed for W. Owen; L. Davis and C. Reymers; H. Chapelle; R. Davis; A. Chapelle; J. Walter; and C. Henderson,",,
,Ecco-TCP,K111746.000,,CW115272807,,,,T142950,,"Berkeley, George Monck, 1763-1793.",1797,"Poems: by the late George-Monck Berkeley, Esq. ... With a preface by the editor, consisting of some anecdotes of Mr. Monck Berkeley and several of his friends.",,"London : printed by J. Nichols; and sold by Messrs. Leigh and Sotheby; Mr. Edwards; Mr. Cooke, Oxford; Mr. Todd, York; Messrs. Simmons and Co.; Messrs. Flackton, Marrable, and Claris; and Mr. Bristow, Canterbury,",,
,Ecco-TCP,K111807.000,,CW115375767,,,,T143098,,"Addison, Joseph, 1672-1719.",1721,"Mr. Addison's dissertation upon the most celebrated Roman poets: Also an essay upon the Roman elegiac poets. By Major Pack. The third edition. To which is added, an essay upon Mr. Addison's writings. By R. Young, Esq;.",,"London : printed for E. Curll,",,
,Ecco-TCP,K111808.000,,CW119519958,,,,T143099,,"Addison, Joseph, 1672-1719.",1727,"Mr. Addison's fine ode to Dr. Thomas Burnet, on his sacred theory of the earth: Done into English by the author of a late tale call'd Coffee.",,"London : printed for T. Warner,",,
,Ecco-TCP,K111900.000,,CW120013570,,,,T143297,,"Hume, David, 1711-1776.",1779,"Dialogues concerning natural religion: By David Hume, Esq;.",,"[London?] : Printed in,",,
,Ecco-TCP,K112026.000,,CW101022146,,,,T143680,,"Pennant, Thomas, 1726-1798.",1771,A tour in Scotland: MDCCLXIX.,,"Chester : printed by John Monk,",,
,Ecco-TCP,K112156.000,,CW105424901,,,,T143983,,"Burke, Edmund, 1729-1797.",1775,"The speech of Edmund Burke, Esq; on moving his resolutions for conciliation with the colonies, March 22, 1775:",,"London : printed for J. Dodsley,",,
,Ecco-TCP,K112181.000,,CW113883134,,,,T144050,,"Bulstrode, Richard, Sir, 1610-1711.",1715,"Miscellaneous essays: Viz. I. Of company and conversation. ... XIII. Of old age. ... By Sir Richard Bulstrode, ... Publish'd, with a preface, by his son Whitlocke Bulstrode, Esq;.",,"London : printed for Jonas Browne,",,
,Ecco-TCP,K112188.000,,CW112252899,,,,T144057,,"Bickerstaff, Isaac, Jun.",[1721],"The modern poetasters: or, directors no conjurers. A farce. On the famous ode writers, satyrists, panegyrists, &c. of the present times; ... Written by Isaac Bickerstaff, jun. Esq;.",,"London : printed for and sold by T. Bickerton,",,
,Ecco-TCP,K112190.000,,CW112220943,,,,T144059,,"Bickerstaff, Isaac.",[1710?],"The famous prophesie of the white king and the dead man explain'd to the present times ... By Isaac Bickerstaffe, esq:",,"London : printed for J. Morphew,",,
,Ecco-TCP,K112203.000,,CW106431079,,,,T144076,,"Brown, John, 1752-1787.",1789,"Letters upon the poetry and music of the Italian opera: addressed to a friend. By the late Mr John Brown, ...",,"Edinburgh : printed for Bell and Bradfute; and C. Elliot and T. Kay, London,",,
,Ecco-TCP,K112239.000,,CW101530220,,,,T144127,,"Brand, John, 1744-1806.",1777,"Observations on popular antiquities: including the whole of Mr. Bourne's Antiquitates vulgares, with addenda to every chapter of that work: as also, an appendix, containing such articles on the subject, as have been omitted by that author. By John Brand, ...",,"Newcastle upon Tyne : printed by T. Saint, for J. Johnson, London,",,
,Ecco-TCP,K112243.000,,CW101520959,,,,T144132,,"Bulstrode, Richard, Sir, 1610-1711.",1721,"Memoirs and reflections upon the reign and government of King Charles the Ist. and K. Charles the IId: ... Written by Sir Richard Bulstrode, ... Now first published from his original manuscript.",,"London : printed by N. Mist, for Charles Rivington,",,
,Ecco-TCP,K112277.000,,CW105358191,,,,T144231,,"Barbauld, Mrs. (Anna Letitia), 1743-1825.",1792,Remarks on Mr. Gilbert Wakefield's Enquiry into the expediency and propriety of public or social worship: By Anna Lætitia Barbauld.,,"London : printed for J. Johnson,",,
,Ecco-TCP,K112303.001,,CW102884449,,,,T144260,,"Dampier, William, 1652-1715.",1703,"A new voyage round the world: Describing particularly, the isthmus of America, several coasts and islands in the West Indies, ... their soil, rivers, harbours, plants, ... Vol.I. By Captain William Dampier. Illustrated with particular maps and draughts. [pt.1]",,"London : printed for James Knapton,",,
,Ecco-TCP,K112418.000,,CW112904376,,,,T144407,,"Congreve, William, 1670-1729.",1701,"The judgment of Paris: a masque. Written by Mr. Congreve. Set severally to musick, by Mr. John Eccles, Mr. Finger, Mr. Purcel, and Mr. Weldon.",,"London : printed for Jacob Tonson,",,
,Ecco-TCP,K112489.000,,CW105209516,,,,T144509,,"Congreve, William, 1670-1729.",1729,A letter from Mr. Congreve to the Right Honourable the Lord Viscount Cobham:,,"London : printed for A. Dodd, and E. Nutt,",,
,Ecco-TCP,K112507.000,,CW112212382,,,,T144534,,"Chetwood, W. R. (William Rufus), d. 1766.",1726,"The voyages and adventures of Captain Robert Boyle: in several parts of the world. Intermix'd with the story of Mrs. Villars, an English lady with whom he made his surprizing escape from Barbary; the history of an Italian captive; and the life of Don Pedro Aquilio, &c. ... To which is added, the voyage, shipwreck, and miraculous preservation, of Richard Castelman, ...",,"London : printed for John Watts, at the printing-office in Wild-Court, near Lincolns-Inn Fields,",,
,Ecco-TCP,K112609.001,,CW102276200,,,,T144686,,,1792,"The beauties of biography: a selection of the lives of eminent men, carefully digested from correct and approved publications; ... Illustrated with several heads, ... [pt.1]",,"London : printed for G. Riebau,",,
,Ecco-TCP,K112620.000,,CW102859988,,,,T144697,,"Brand, John, 1668?-1738.",1701,"A brief description of Orkney: Zetland, Pightland-Firth & Caithness, ...",,"Edinburgh : printed by George Mosman, An. Dom,",,
,Ecco-TCP,K112697.001,,CW101315178,,,,T144797,,"Brand, John, 1744-1806.",1789,"The history and antiquities of the town and county of the town of Newcastle upon Tyne: including an account of the coal trade of that place and embellished with engraved views of the publick buildings, &c. ... By John Brand, ... [pt.1]",,"London : printed for B. White & Son, and T. & I. Egerton A.D.,",,
,Ecco-TCP,K112765.000,,CW115231278,,,,T144887,,"Collins, William, 1721-1759.",1747 [1746],Odes on several descriptive and allegoric subjects: By William Collins.,,"London : printed for A. Millar,",,
,Ecco-TCP,K112771.000,,CW101654241,,,,T144899,,"Crawford, George, fl. 1710.",1716,"The peerage of Scotland: containing an historical and genealogical account of the nobility of that Kingdom. ... By George Crawfurd, Esq;.",,"Edinburgh : printed for the author: sold by George Stewart,",,
,Ecco-TCP,K112795.001,,CW113408123,,,,T144948,,"Colman, George, 1732-1794.",1787,Prose on several occasions: accompanied with some pieces in verse. By George Colman. ... [pt.1],,"London : printed for T. Cadel,",,
,Ecco-TCP,K112795.002,,CW113408123,,,,T144948,,"Colman, George, 1732-1794.",1787,Prose on several occasions: accompanied with some pieces in verse. By George Colman. ... [pt.2],,"London : printed for T. Cadel,",,
,Ecco-TCP,K112795.003,,CW113408123,,,,T144948,,"Colman, George, 1732-1794.",1787,Prose on several occasions: accompanied with some pieces in verse. By George Colman. ... [pt.3],,"London : printed for T. Cadel,",,
