UID,COLLECTION,TCP,EEBO,ECCO,VID,Book ID,STC,ESTC,Status,Author,Date,Title,Terms,Publisher,Pages,Word Count
, Ecco-Unfinished,K073725.000,,CW118936691,,,,T90866,,"Murray, James, 1732-1782.",1781,"Sermons for the general fast day: By the Rev James Murray, ...",,"London : printed for J. Adams; and sold by T. Axtell,",,
, Ecco-Unfinished,K074110.000,,CW115407235,,,,T91339,,"Gerard, Alexander, 1728-1795.",1774,"An essay on genius. By Alexander Gerard, D.D.:",,"London : printed for W. Strahan; T. Cadell; and W. Creech at Edinburgh,",,
, Ecco-Unfinished,K074127.000,,CW118680977,,,,T91358,,"Gerard, Alexander, 1728-1795.",1799,"The pastoral care. By the late Alexander Gerard, D.D. ... Published by his son and successor, Gilbert Gerard,:",,"London : printed for T. Cadell jun. and W. Davies; and A. Brown, at Aberdeen,",,
, Ecco-Unfinished,K074334.000,,CW105215384,,,,T91663,,"Williams, Helen Maria, 1762-1827.",1790,"Letters written in France: in the Summer 1790, to a friend in England; containing, various anecdotes relative to the French revolution; and memoirs of Mons. and Madame du F----. By Helen Maria Williams.",,"London : printed for T. Cadell,",,
, Ecco-Unfinished,K074349.000,,CW101130564,,,,T91685,,"Luxborough, Henrietta Knight, Baroness, 1699-1756.",1775,"Letters written by the late Right Honourable Lady Luxborough, to William Shenstone, Esq:",,"London : printed for J. Dodsley,",,
, Ecco-Unfinished,K074765.001,,CW114988158,,,,T92444,,"Shenstone, William, 1714-1763.",1764,"The works in verse and prose, of William Shenstone, Esq: most of which were never before printed. In two volumes, with decorations. ... [pt.1]",,"London : printed for R. and J. Dodsley,",,
, Ecco-Unfinished,K074765.002,,CW114988158,,,,T92444,,"Shenstone, William, 1714-1763.",1764,"The works in verse and prose, of William Shenstone, Esq: most of which were never before printed. In two volumes, with decorations. ... [pt.2]",,"London : printed for R. and J. Dodsley,",,
, Ecco-Unfinished,K075606.004,,CW115281335,,,,T93622,,,1780-82.,"A select collection of poems: with notes, biographical and historical.: [pt.4]",,"London : printed by and for J. Nichols,",,
, Ecco-Unfinished,K075606.005,,CW115281335,,,,T93622,,,1780-82.,"A select collection of poems: with notes, biographical and historical.: [pt.5]",,"London : printed by and for J. Nichols,",,
, Ecco-Unfinished,K075606.006,,CW115281335,,,,T93622,,,1780-82.,"A select collection of poems: with notes, biographical and historical.: [pt.6]",,"London : printed by and for J. Nichols,",,
, Ecco-Unfinished,K075606.007,,CW115281335,,,,T93622,,,1780-82.,"A select collection of poems: with notes, biographical and historical.: [pt.7]",,"London : printed by and for J. Nichols,",,
, Ecco-Unfinished,K075606.008,,CW115281335,,,,T93622,,,1780-82.,"A select collection of poems: with notes, biographical and historical.: [pt.8]",,"London : printed by and for J. Nichols,",,
, Ecco-Unfinished,K075728.000,,CW113392061,,,,T93793,,"Colman, George, 1762-1836.",1794,"The mountaineers: a play, in three acts, as performed at the Theatre Royal, Hay-Market.",,"London : printed for the curious, and not sold by the booksellers in general,",,
, Ecco-Unfinished,K075902.000,,CW112908632,,,,T93999,,"Hawkins, John, Sir,",1785,"Probationary odes for the laureatship: with a preliminary discourse, by Sir John Hawkins, Knt.",,"London : printed for James Ridgway,",,
, Ecco-Unfinished,K076209.000,,CW106145593,,,,T94371,,"Amhurst, N. (Nicholas), 1697-1742.",1720,An epistle (with a petition in it) to Sir John Blount: Bart. one of the directors of the South-Sea Company. By N. Amhurst.,,"London : printed for R. Francklin,",,
, Ecco-Unfinished,K076469.001,,CW117648366,,,,T94736,,"Shenstone, William, 1714-1763.",1794,"Essays on men and manners: By William Shenstone, Esq. In one volume. [pt.1]",,"London : printed for J. Parsons,",,
, Ecco-Unfinished,K076702.002,,CW101064974,,,,T95226,,"Pinkerton, John, 1758-1826.",1797,The history of Scotland from the accession of the House of Stuart to that of Mary. With appendixes of original papers. By John Pinkerton. In two volumes.: [pt.2],,"London : printed [by Bye and Law] for C. Dilly,",,
, Ecco-Unfinished,K077449.000,,CW110621117,,,,T96179,,"Mason, William, 1725-1797.",1764,"Poems by William Mason, M.A:",,"London : printed for Robert Horsfield; and sold by J. Dodsley, and C. Marsh. Also by W. Thurlbourn and J. Woodyer in Cambridge; W. Tesseyman in York; and W. Ward in Sheffield,",,
, Ecco-Unfinished,K077599.001,,CW103500537,,,,T96368,,"Macpherson, James, 1736-1796.",1775,"Original papers: containing the secret history of Great Britain, from the restoration, to the accession of the House of Hannover. ... The whole arranged and published by James Macpherson, ... [pt.1]",,"London : printed for W. Strahan; and T. Cadell,",,
, Ecco-Unfinished,K077921.000,,CW106200725,,,,T96772,,"Mason, William, 1725-1797.",[1788],"Animadversions on the present government of the York Lunatic Asylum: in which the case of parish paupers is distinctly considered in a series of propositions. By W. Mason, M.A.",,"York : printed by W. Blanchard: sold by J. Todd, and the rest of the booksellers; also by J. Robson, London,",,
, Ecco-Unfinished,K078909.000,,CW104470503,,,,T98073,,"Tickell, Richard, 1751-1793.",1779,"An English green box: or, the green box of the R----t H----e E----d L----d Churllow, given by the celebrated Mrs. Harvey to Roger O'Tickle, ... With occasional remarks by the editor. Dedicated to the Right Hon. Edward Lord Thurlow, ...",,"London : printed for G. Kearsly,",,
, Ecco-Unfinished,K078914.001,,CW116077840,,,,T98080,,"Brooke, Frances, 1724?-1789.",1777,The history of Emily Montague: By the author of Lady Julia Mandeville. ... [pt.1],,"London : printed for J. Dodsley,",,
, Ecco-Unfinished,K078914.002,,CW116077840,,,,T98080,,"Brooke, Frances, 1724?-1789.",1777,The history of Emily Montague: By the author of Lady Julia Mandeville. ... [pt.2],,"London : printed for J. Dodsley,",,
, Ecco-Unfinished,K078914.003,,CW116077840,,,,T98080,,"Brooke, Frances, 1724?-1789.",1777,The history of Emily Montague: By the author of Lady Julia Mandeville. ... [pt.3],,"London : printed for J. Dodsley,",,
, Ecco-Unfinished,K078914.004,,CW116077840,,,,T98080,,"Brooke, Frances, 1724?-1789.",1777,The history of Emily Montague: By the author of Lady Julia Mandeville. ... [pt.4],,"London : printed for J. Dodsley,",,
, Ecco-Unfinished,K078956.000,,CW104250256,,,,T98128,,"Macpherson, James, 1736-1796.",1779,"The history and management of the East-India Company, from its origin in 1600 to the present times: Volume the first. ... The whole compiled from authentic records.",,"London : printed for T. Cadell,",,
, Ecco-Unfinished,K078958.000,,CW115917191,,,,T98130,,"Pix, Mary, 1666-1720.",[1709],"The adventures in Madrid: A comedy, as its is acted at the Queens Theatre in the Hay-market. By Her Majesty's Servants.",,"London : printed for William Turner, James Knapton, Bernard Lintot, and B. Bragg,",,
, Ecco-Unfinished,K079321.001,,CW125424702,,,,T98600,,"Hume, David, 1757-1838.",1797,Commentaries on the law of Scotland: respecting the description and punishment of crimes. By David Hume. ... In two volumes. ... [pt.1],,"Edinburgh : printed for Bell & Bradfute; and E. Balfour,",,
, Ecco-Unfinished,K079321.002,,CW125424702,,,,T98600,,"Hume, David, 1757-1838.",1797,Commentaries on the law of Scotland: respecting the description and punishment of crimes. By David Hume. ... In two volumes. ... [pt.2],,"Edinburgh : printed for Bell & Bradfute; and E. Balfour,",,
, Ecco-Unfinished,K079453.000,,CW112857794,,,,T98756,,"Churchill, Charles, 1731-1764.",1763,"Poems. By C. Churchill. Containing The Rosciad. The apology. Night. The prophecy of famine. An epistle to William Hogarth. And The ghost, in four books:",,"London : printed for the author, by Dryden Leach; and sold by W. Flexney; G. Kearsly; T. Henderson; J. Coote; J. Gardner, Westminster; J. Almon; and E. Broughton, at Oxford,",,
, Ecco-Unfinished,K079546.000,,CW109581850,,,,T98874,,"Whiston, William, 1667-1752.",1725,"A new theory of the earth: from its original, to the consummation of all things. ... By William Whiston, ...",,"London : printed for Sam. Tooke and Benj. Motte,",,
, Ecco-Unfinished,K079568.002,,CW115977036,,,,T98903,,"Churchill, Charles, 1731-1764.",1766,Poems by C. Churchill. In two volumes.: [pt.2],,"London : printed for John Churchill, (executor to the late C. Churchill) and W. Flexney,",,
, Ecco-Unfinished,K080052.001,,CW102806848,,,,T99505,,"Hutchinson, William, 1732-1814.",1785-94.,"The history and antiquities of the county palatine, of Durham: by William Hutchinson ... [pt.1]",,"Newcastle : printed for Mr. S. Hodgson; & Messrs: Robinsons, London,",,
, Ecco-Unfinished,K080052.003,,CW102806848,,,,T99505,,"Hutchinson, William, 1732-1814.",1785-94.,"The history and antiquities of the county palatine, of Durham: by William Hutchinson ... [pt.3]",,"Newcastle : printed for Mr. S. Hodgson; & Messrs: Robinsons, London,",,
, Ecco-Unfinished,K080543.000,,CW101447226,,,,T100077,,"Whitehead, William, of Newcastle.",1777,"The historian's pocket companion: or, memory's assistant. Wherein the most remarkable events that have happened in this country, ... are recorded; ...",,"Newcastle : printed by T. Angus, and sold by Mr. Charnley, Messrs. Barber and Son, Mr Akenhead, Mr Slack, Mr Atkinson, Hr [sic] Humble, and Messrs. Vesey and Whitfield, in Newcastle; Mr Chalmers in Gateshead; and the booksellers in Durh am [sic] and Sunderland,",,
, Ecco-Unfinished,K081929.001,,CW113168224,,,,T101827,,"Savage, Richard, d. 1743.",1775,"The works of Richard Savage: Esq. son of the Earl Rivers. With an account of the life and writings of the author, by Samuel Johnson, LL.D. in two volumes. ... [pt.1]",,"London : printed for T. Evans,",,
, Ecco-Unfinished,K081929.002,,CW113168224,,,,T101827,,"Savage, Richard, d. 1743.",1775,"The works of Richard Savage: Esq. son of the Earl Rivers. With an account of the life and writings of the author, by Samuel Johnson, LL.D. in two volumes. ... [pt.2]",,"London : printed for T. Evans,",,
, Ecco-Unfinished,K082715.000,,CW104345286,,,,T102862,,"Stanyan, Temple, 1677?-1752.",1707,The Grecian history: Volume the first. Containing the space of about 1684 years. By Temple Stanyan. Adorn'd with cuts.,,"London : printed for Jacob Tonson,",,
, Ecco-Unfinished,K083551.000,,CW115592688,,,,T103856,,"Foote, Samuel, 1720-1777.",1775,"A trip to Calais: a medley maritime sketch: being the poetical prosaical production of Timothy Timbertoe, Esq. Dedicated to a Duchess.",,"London : printed for the author, and sold by J. Bew,",,
, Ecco-Unfinished,K083701.000,,CW124461625,,,,T104082,,"Murray, James, 1721-1794.",1783,"The sentence of the court-martial: held at the Horse-Guards, for the trial of the Hon. Lieut. Gen. James Murray, late governor of Minorca, on the twenty-nine articles exhibited against him by Sir William Draper. With His Majesty's order thereon. ... Taken in short-hand by Joseph Gurney. With an appendix, ...",,"London : sold by M. Gurney,",,
, Ecco-Unfinished,K083820.000,,CW120474545,,,,T104208,,"Vaughan, Thomas, b. 1689 or 1790.",1747,"The pious convert: or, a serious exhortation to turn unto God. A fast-sermon: preached at Edengale, near Lichfield, in the county of Stafford, January 7. 1746-7. ... By Thomas Vaughan, ...",,"London : printed for the author: and are to be sold by William Sandby,",,
, Ecco-Unfinished,K085423.000,,CW105603733,,,,T106364,,"Burke, Edmund, 1729-1797.",1783,"A letter from a distinguished English commoner: to a peer of Ireland, on the penal laws against Irish catholics; previous to the late repeal of a part thereof, in the session of the Irish Parliament, held A.D. 1782.",,"Dublin : printed for Matthew Doyle,",,
, Ecco-Unfinished,K085905.000,,CW113590719,,,,T106994,,"Bickerstaff, Isaac, 1735-1812.",1771,"He wou'd if he cou'd; or, an old fool worse than any: a burletta: As it is performed at the Theatre Royal in Drury-Lane. The music by Mr. Dibdin.",,"London : printed for W. Griffin,",,
, Ecco-Unfinished,K085906.000,,CW106677597,,,,T106995,,"Brooke, Frances, 1724?-1789.",1781,"The siege of Sinope: A tragedy. As it is acted at the Theatre Royal, in Covent-Garden. By Mrs. Brooke, ...",,"London : printed for T. Cadell,",,
, Ecco-Unfinished,K086284.000,,CW104442068,,,,T107469,,Freeman Barber.,[1750?],The humours of an Irish court of justice: a dramatic satyr. Written by an exil'd freeman of that country for his amusement ...,,"London : printed and sold without Temple-Bar, and at the Royal Exchange,",,
, Ecco-Unfinished,K086431.000,,CW109475537,,,,T107657,,"Chetwood, W. R. (William Rufus), d. 1766.",[1743],"The twins: or, the female traveller: A novel. Written by Mr. C--d, author of Faulconer, Boyle, and Vaughan's voyages, &c.",,"London : printed in the year 1742-3, and may be had of all hawkers in town and country,",,
, Ecco-Unfinished,K086689.000,,CW109742195,,,,T107970,,"Hill, Aaron, 1685-1750.",1723,"King Henry the Fifth: or, the conquest of France, by the English. A tragedy. As it is acted at the Theatre-Royal in Drury-Lane, by His Majesty's servants. By Aaron Hill, Esq;.",,"London : printed for W. Chetwood, and J. Watts,",,
, Ecco-Unfinished,K086692.000,,CW113547117,,,,T107973,,"Hill, Aaron, 1685-1750.",1720,"The creation: A pindaric illustration of a poem, originally written by Moses, on that subject. With a preface to Mr. Pope, ...",,"London : printed for T. Bickerton,",,
, Ecco-Unfinished,K087436.000,,CW103970691,,,,T108911,,"Tickell, Richard, 1751-1793.",1779,The green box of Monsieur de Sartine: found at Madamoiselle du The's lodgings. From the French of the Hague edition. ...,,"[London] : Printed in the year,",,
, Ecco-Unfinished,K087503.000,,CW113393621,,,,T108983,,"Savage, Richard, d. 1743.",1744 [1743],"London and Bristol compar'd: A satire: written in Newgate, Bristol, by the late Richard Savage, Esq;.",,"London : printed for M. Cooper,",,
, Ecco-Unfinished,K087549.000,,CW105448883,,,,T109036,,,1715,"Hanover or Rome: shewing the absolute necessity of assisting His Majesty with such a sufficient force, as may totally extinguish the hopes of the Pretender's open and secret abettors.",,"Dublin : printed by James Carson,",,
, Ecco-Unfinished,K087881.000,,CW117477584,,,,T109446,,,1782,"Sentimental beauties and moral delineations from the writings of the celebrated Dr. Blair: and other much admired authors; selected with a view to refine the taste, rectify the judgment, and mould the heart to virtue.",,"London : printed [by C. Etherington] for John Wallis,",,
, Ecco-Unfinished,K088978.000,,CW100956554,,,,T110833,,"Burke, Edmund, 1729-1797.",[1762],"The annual register: or, the history of the present war: from the commencement of hostilities, in 1755; and continued ... to the end of the campaign, 1761. Illustrated with maps of ... the theatre of the war, and the heads of the commanders, ...",,"[Dublin] : London: printed for R. and J. Dodsley; and, Dublin: re-printed by John Exshaw,",,
, Ecco-Unfinished,K089073.000,,CW105595296,,,,T110944,,"Darwin, Erasmus, 1731-1802.",1797,"A plan for the conduct of female education: in boarding schools. By Erasmus Darwin, ...",,"Derby : printed by J. Drewry; for J. Johnson, London,",,
, Ecco-Unfinished,K090455.000,,CW115658008,,,,T112958,,"Dyer, John, 1700?-1758.",1765,"The poetical works: of John Dyer, L.L.B. Carefully corrected.",,"London : printed in the year,",,
, Ecco-Unfinished,K091186.002,,CW109312786,,,,T113901,,"Darwin, Erasmus, 1731-1802.",1794-96.,"Zoonomia: or, the laws of organic life. ... By Erasmus Darwin, ... [pt.2]",,"London : printed for J. Johnson,",,
, Ecco-Unfinished,K092575.000,,CW121350354,,,,T115647,,"Whiston, William, 1667-1752.",1725,"Astronomical principles of religion, natural and reveal'd: In nine parts: ... Together with a preface, of the temper of mind necessary for the discovery of divine truth; ... By William Whiston, ...",,"London : printed for J. Senex, W. and J. Innys, J. Osborne, and T. Longman,",,
, Ecco-Unfinished,K093482.000,,CW125448939,,,,T116718,,"Foote, Samuel, 1720-1777.",1778,"The new theatre of fun; or, the modern Aristophanes in high glee: Being a genuine collection of the jests, gibes, witticisms, ... of Samuel Foote, Esq; including also those of Lord Lyttleton, Mess. Garrick and Churchill, ...",,"London : sold by R. Durfey, and J. Curdell,",,
, Ecco-Unfinished,K093665.000,,CW121271016,,,,T116947,,"Cumberland, Richard, 1732-1811.",1783,A letter to Richard Lord Bishop of Landaff: on the subject of His Lordship's letter to the late Archbishop of Canterbury. By Richard Cumberland.,,"London : printed for Charles Dilly; and J. Walter,",,
, Ecco-Unfinished,K094425.000,,CW119957403,,,,T117809,,"Forbes of Pitsligo, Alexander Forbes, Lord, 1678-1762.",1766,"Thoughts concerning man's condition and duties in this life: and his hopes in the world to come. By Alexander Lord Pitsligo, deceased. Also, A short catechism. By another hand.",,"Edinburgh : printed for Drummond,",,
, Ecco-Unfinished,K095735.000,,CW111163761,,,,T119486,,"Aulnoy, Madame d' (Marie-Catherine), 1650 or 51-1705.",1706,The ingenious and diverting letters of the lady's ---- [sic] travels into Spain: ... being the truest and best remarks extant on that court and country.,,"London : printed for and sold by Samuel Crouch,",,
, Ecco-Unfinished,K096030.000,,CW113411563,,,,T119903,,"Sheridan, Frances Chamberlaine, 1724-1766.",1763,The discovery: a comedy. As it is performed at the Theatre-Royal in Drury-Lane. Written by the editor of Miss Sidney Bidulph.,,"Edinburgh : printed for R. Fleming,",,
, Ecco-Unfinished,K096627.000,,CW110316883,,,,T120743,,"Boreman, Thomas, fl. 1730-1743.",1734,"A description of three hundred animals: viz. beasts, birds, fishes, serpents, and insects. With a particular account of the manner of their catching of whales in Greenland. Extracted from the best authors, ... Illustrated with copper plates, ...",,"London : printed for R. Ware; and T. Game [by J. Stephens],",,
, Ecco-Unfinished,K097310.005,,CW107061039,,,,T121678,,"Buffon, Georges Louis Leclerc, comte de, 1707-1788.",1780-85.,"Natural history: general and particular, by the Count de Buffon, translated into English. Illustrated with above 260 copper-plates, and occasional notes and observations by the translator. [pt.5]",,"Edinburgh : printed for William Creech,",,
, Ecco-Unfinished,K097310.006,,CW107061039,,,,T121678,,"Buffon, Georges Louis Leclerc, comte de, 1707-1788.",1780-85.,"Natural history: general and particular, by the Count de Buffon, translated into English. Illustrated with above 260 copper-plates, and occasional notes and observations by the translator. [pt.6]",,"Edinburgh : printed for William Creech,",,
, Ecco-Unfinished,K097310.007,,CW107061039,,,,T121678,,"Buffon, Georges Louis Leclerc, comte de, 1707-1788.",1780-85.,"Natural history: general and particular, by the Count de Buffon, translated into English. Illustrated with above 260 copper-plates, and occasional notes and observations by the translator. [pt.7]",,"Edinburgh : printed for William Creech,",,
, Ecco-Unfinished,K097554.000,,CW102450259,,,,T121949,,"Whitehead, William, of Newcastle.",1776,"An explanation of the arms of the several incorporated companies in the town and county of Newcastle upon Tyne: According to Guillim, Bailey, and others. Published for the subscribers to the plate. By W. Whitehead, and T. Jameson.",,"Newcastle : printed by Angus, Robson and Co. for the authors,",,
, Ecco-Unfinished,K097985.000,,CW115975917,,,,T122525,,"Gray, Thomas, 1716-1771.",1753,"Designs by Mr. R. Bentley, for six poems by Mr. T. Gray:",,"London : printed for R. Dodsley,",,
, Ecco-Unfinished,K098043.000,,CW124664804,,,,T122603,,"Bentley, R. (Richard), 1708-1782.",[1751],"A true and faithful account of the greatest wonder produced by nature these 3000 years: in the person of Mr. Jehan-Paul-Ernest Christian Lodovick Manpferdt; the surprizing centaur, who will be exhibited to the publick, on the first of next month, at the sign of the Golden cross at Charing-Cross.",,"[London] : Printed for M. Cooper, in Pater-noster-Row,",,
, Ecco-Unfinished,K098046.000,,CW112914353,,,,T122606,,"Savage, Richard, d. 1743.",1718,"Memoirs of the life of Mr. Theophilus Keenne: the late eminent tragedian. To which is added, elegies, pastorals, odes, and poems: by several hands.",,"London : printed for W. Chetwood,",,
, Ecco-Unfinished,K099018.000,,CW113972180,,,,T124081,,"Amhurst, N. (Nicholas), 1697-1742.",1718,Congratulatory verses to Edward Biddle: gent. occasion'd by his Poem on the birth of the young prince. With some remarks ... By the old three.,,"London : printed for James Knapton; and sold by Stephen Kiblewhite, in Oxford,",,
, Ecco-Unfinished,K099023.000,,CW109748533,,,,T124086,,"Pottinger, Israel, fl. 1759-1761.",[1761],"The Methodist: a comedy; being a continuation and completion of the plan of The minor, written by Mr. Foote, as it was intended to have been acted at the Theatre Royal in Covent-Garden, ... With the original prologue and epilogue.",,"London : printed for I. Pottinger,",,
, Ecco-Unfinished,K099588.000,,CW110229949,,,,T124858,,"Amhurst, N. (Nicholas), 1697-1742.",1731,"A collection of poems on several occasions; publish'd in the Craftsman. By Caleb D'Anvers,:",,"London : printed for R. Francklin,",,
, Ecco-Unfinished,K099962.000,,CW113858924,,,,T125298,,"Stevens, George Alexander, 1710-1784.",1754,The choice spirits feast: a comic ode. By George Alexander Stevens.,,"London : printed by J. Towers,",,
, Ecco-Unfinished,K100064.000,,CW111071195,,,,T125430,,"Warton, Thomas, 1688?-1745.",1748,"Poems on several occasions: By the Reverend Mr. Thomas Warton, ...",,"London : printed for R. Manby and H. S. Cox,",,
, Ecco-Unfinished,K100379.000,,CW115654236,,,,T125815,,"Arnold, Cornelius, 1711-1757?",1757,Poems on several occasions: By C. Arnold.,,"London : printed in the year,",,
, Ecco-Unfinished,K100401.000,,CW110560688,,,,T125843,,"Savage, Richard, d. 1743.",1719,"Love in a veil. A comedy: As it is acted at the Theatre Royal in Drury-Lane, ... Written by Richard Savage, ...",,"London : printed for E. Curll; and R. Francklin; and W. Chetwood,",,
, Ecco-Unfinished,K100438.000,,CW113260835,,,,T125891,,"Thomas, Rowley.",1779,A familiar epistle to Roger Kenyon Esq: in memory of Sterne; to which are added the portraits of the Socinian and orthodox divine : by Rowley Thomas.,,"Shrewsbury : printed and sold by Stafford Pryse, for the author; and by J. Bew, London,",,
, Ecco-Unfinished,K101784.000,,CW114149678,,,,T127835,,"Gray, Thomas, 1716-1771.",1775,"The bard: A pindaric poem, by Mr. Gray. Translated into Latin verse. To which is prefixed a Dedication to the genius of antient Britain.",,"Chester : printed by Poole, Barker, and Co.,",,
, Ecco-Unfinished,K101847.000,,CW120057293,,,,T127922,,"Barbauld, Mrs. (Anna Letitia), 1743-1825.",1787,"Lessons for children, from two to three years old:",,"London : printed for J. Johnson,",,
, Ecco-Unfinished,K102266.000,,CW124764595,,,,T128504,,"Beattie, James, 1735-1803.",1794,Essays and fragments: in prose and verse. By James Hay Beattie. To which is prefixed an account of the author's life and character.,,"Edinburgh : printed by J. Moir,",,
, Ecco-Unfinished,K102459.000,,CW107622994,,,,T128788,,,1736,"An introduction to the doctrine of fluxions: and defence of the mathematicians against the objections of the author of the Analyst, ...",,"London : printed for J. Noon,",,
, Ecco-Unfinished,K102791.000,,CW105949034,,,,T129247,,"Amhurst, N. (Nicholas), 1697-1742.",[1727],"The country-journal extraordinary: By Caleb d'Anvers craftsman. To which is added, an exact list of the first Parliament of King George II. ... 1727. ...",,"London : printed for A. Moore,",,
, Ecco-Unfinished,K103071.000,,CW111270783,,,,T129632,,"Cumberland, Richard, 1732-1811.",1770,The brothers: a comedy: As it is performed at the Theatre Royal in Covent-Garden.,,"London : printed for W. Griffin,",,
, Ecco-Unfinished,K103473.000,,CW117753226,,,,T130343,,"Lardner, Nathaniel, 1684-1768.",1730,"The credibility of the Gospel history: or, the facts occasionally mention'd in the New Testament confirmed by passages of ancient authors, ... With an appendix concerning the time of Herod's death. The second edition with additions. By Nathaniel Lardner.",,"London : printed for John Gray,",,
, Ecco-Unfinished,K105063.000,,CW110397486,,,,T132427,,"Roscommon, Wentworth Dillon, Earl of, 1633?-1685.",1717,"Poems by the Earl of Roscomon. To which is added, An essay on poetry, by the Earl of Mulgrave, now Duke of Buckingham. Together with Poems by Mr. Richard Duke:",,"London : printed for J. Tonson,",,
, Ecco-Unfinished,K106130.001,,CW102419783,,,,T133962,,"Coxe, William, 1747-1828.",1794,"Travels in Switzerland: and in the country of the Grisons: in a series of letters to William Melmoth, Esq. from William Coxe, ... [pt.1]",,"London : printed for T. Cadell,",,
, Ecco-Unfinished,K106130.002,,CW102419783,,,,T133962,,"Coxe, William, 1747-1828.",1794,"Travels in Switzerland: and in the country of the Grisons: in a series of letters to William Melmoth, Esq. from William Coxe, ... [pt.2]",,"London : printed for T. Cadell,",,
, Ecco-Unfinished,K106472.001,,CW100609045,,,,T134381,,"Pinkerton, John, 1758-1826.",1789,An enquiry into the history of Scotland: preceding the reign of Malcom III. or the year 1056. Including the authentic history of that period. In two volumes. By John Pinkerton. ... [pt.1],,"London : printed by John Nichols, for George Nicol; and John Bell, Edinburgh,",,
, Ecco-Unfinished,K106664.000,,CW110612293,,,,T134640,,"Shenstone, William, 1714-1763.",1742,The school-mistress: a poem. In imitation of Spenser.,,"London : printed for R. Dodsley, and sold by T. Cooper,",,
, Ecco-Unfinished,K107389.003,,CW111266483,,,,T135773,,"Shenstone, William, 1714-1763.",1769,"The works, in verse and prose, of William Shenstone, Esq; vol. III: Containing letters to particular friends, from the year 1739 to 1763. [pt.3]",,"London : printed for J. Dodsley,",,
, Ecco-Unfinished,K108002.000,,CW105848238,,,,T136710,,"Psalmanazar, George, 1679?-1763.",[1710?],"An enquiry into the objections against George Psalmanaazaar of Formosa: In which the accounts of the people, ... are proved not to contradict his accounts. With accurate and authentick maps ... To which is added, George Psalmanaazaar's answer to Mons. D'Amalvy of Sluice.",,"London : printed for Bernard Lintott,",,
, Ecco-Unfinished,K108031.002,,CW112123887,,,,T136743,,"Leapor, Mrs. (Mary), 1722-1746.",1751,"Poems upon several occasions: By the late Mrs. Leapor, ... The second and last volume. [pt.2]",,"London : printed: and sold by J. Roberts,",,
, Ecco-Unfinished,K108251.000,,CW113332149,,,,T137081,,"Macpherson, James, 1736-1796.",1763,"Temora: an ancient epic poem, in eight books: together with several other poems, composed by Ossian, the son of Fingal. Translated from the Galic language, by James Macpherson.",,"London : printed for T. Becket and P. A. De Hondt,",,
, Ecco-Unfinished,K108900.000,,CW110375715,,,,T138044,,"Colman, George, 1732-1794.",1792,"The village lawyer: a farce, in two acts, as performed at the Theatres Royal in London and Dublin, with universal applause.",,"Dublin : printed by T. McDonnel,",,
, Ecco-Unfinished,K109653.000,,CW107308585,,,,T139002,,"Oppian, fl. 2nd cent.",1722,"Oppian's Halieuticks: of the nature of fishes and fishing of the ancients in V. books. Translated from the Greek, with an account of Oppian's life and writings, and a catalogue of his fishes.",,"Oxford : printed at the Theater, an. Dom.,",,
, Ecco-Unfinished,K109756.005,,CW109028249,,,,T139140,,"Buffon, Georges Louis Leclerc, comte de, 1707-1788.",1793,"The natural history of birds: From the French of the Count de Buffon. Illustrated with engravings; and a preface, notes, and additions, by the translator. In nine volumes. ... [pt.5]",,"London : printed for A. Strahan, and T. Cadell; and J. Murray,",,
, Ecco-Unfinished,K109756.006,,CW109028249,,,,T139140,,"Buffon, Georges Louis Leclerc, comte de, 1707-1788.",1793,"The natural history of birds: From the French of the Count de Buffon. Illustrated with engravings; and a preface, notes, and additions, by the translator. In nine volumes. ... [pt.6]",,"London : printed for A. Strahan, and T. Cadell; and J. Murray,",,
, Ecco-Unfinished,K109756.007,,CW109028249,,,,T139140,,"Buffon, Georges Louis Leclerc, comte de, 1707-1788.",1793,"The natural history of birds: From the French of the Count de Buffon. Illustrated with engravings; and a preface, notes, and additions, by the translator. In nine volumes. ... [pt.7]",,"London : printed for A. Strahan, and T. Cadell; and J. Murray,",,
, Ecco-Unfinished,K109756.008,,CW109028249,,,,T139140,,"Buffon, Georges Louis Leclerc, comte de, 1707-1788.",1793,"The natural history of birds: From the French of the Count de Buffon. Illustrated with engravings; and a preface, notes, and additions, by the translator. In nine volumes. ... [pt.8]",,"London : printed for A. Strahan, and T. Cadell; and J. Murray,",,
, Ecco-Unfinished,K109756.009,,CW109028249,,,,T139140,,"Buffon, Georges Louis Leclerc, comte de, 1707-1788.",1793,"The natural history of birds: From the French of the Count de Buffon. Illustrated with engravings; and a preface, notes, and additions, by the translator. In nine volumes. ... [pt.9]",,"London : printed for A. Strahan, and T. Cadell; and J. Murray,",,
, Ecco-Unfinished,K109843.000,,CW124585589,,,,T139264,,"Pilkington, Laetitia, 1712-1750.",1764,"The celebrated Mrs. Pilkington's jests: or the cabinet of wit and humour. To which is now first added, a great variety of bons mots, witticisms, and anecdotes of the inimitable Dr. Swift, ...",,"London : printed for W. Nicoll,",,
, Ecco-Unfinished,K110407.001,,CW113641316,,,,T140056,,"Burney, Fanny, 1752-1840.",1780,Harcourt: a sentimental novel. In a series of letters. By the authoress of Evelina. ... [pt.1],,"Dublin : printed for C. Jackson. By J. and R. Byrn,",,
