"Prance, Miles, fl. 1678-1689",1679-01-01T00:00:00Z,truenarrativedis00pranuoft,eng,"A true narrative and discovery of several very remarkable passages relating to the horrid Popish plot : as they fell within the knowledge of Mr. Miles Prance of Covent Garden, Goldsmith .."
"Jelinger, Christopher,Adams, John, 1735-1826, former owner. BRL,Boston Public Library) John Adams Library BRL",1679-01-01T00:00:00Z,usurystatedovert00jeli,eng,"Usury stated overthrown, or, Usuries champions with their auxiliaries, shamefully disarmed and beaten : by an answer to its chief champion which lately appeared in print to defend it, and godliness epitomized"
"Tavernier, Jean-Baptiste, 1605-1689",1680-01-01T00:00:00Z,ACollectionOfSeveralRelationsTreatisesSingularAndCuriousOfJohn,English,"A collection of several relations & treatises singular and curious / of John Baptista Tavernier, Baron of Aubonne, not printed among his first six voyages"
"Pellisson, Georges,Thoms, Samuel, ed,Some, Henry. tr",1680-01-01T00:00:00Z,amiscellanydive00pellgoog,eng,"A miscellany of divers problems. Containing ingenuous solutions of sundry questions, partly moral, partly of other subjects"
Thomas Long,1680-01-01T00:00:00Z,asermonagainstm00longgoog,English,A sermon against murmuring: Preached in the Cathedral Church of St. Peter ...
"Walker, Obadiah",1680-01-01T00:00:00Z,beours00walk,eng,"Of the benefits of our Saviour Jesus Christ, to mankind"
,1680-01-01T00:00:00Z,bub_gb_9B9akjsClZEC,English,"The Morningstar Out of the North, Or The Ruine and Destruction of the Pope and Church of Rome; Andthe Advancement of the Protesant Religion Throughout Europe Discovered to be at Hand, in the Several Predictionis and Prophecies Following .."
,1680-01-01T00:00:00Z,bub_gb_aHd5l8tVGjEC,English,"Treason, Popery, &c. Brought to a Publique Test with Regard to the Grounds of His Majesties Late Declaration Concerning the Succession of the Crown"
,1680-01-01T00:00:00Z,bub_gb_ahjm-4GRDFgC,English,"A Defence of True Protestants, Abused for the Service of Popery, Under the Name of Presbyterians. In a Dialogue Between A. and L. Two Sons of the Church. Where it is Debated, Whether Discenting Presbyterians be as Bad Or Worse Than Papists; and Other Popish Assertions are Detected"
,1680-01-01T00:00:00Z,bub_gb_GQd4cuDkR44C,English,"A Relation of Two Free Conferences Between Father L'Chese, and Four Considerable Jesuits, Touching the Present State of the Affair of the Romanists in England, in Order to the Carrying on Their Great Design. Sent in a Letter from Paris, to a Considerable Popish Lord in England"
John Garbrand,1680-01-01T00:00:00Z,bub_gb_HSECl4vT8Z0C,English,"The Grand Inquest, Or a Full and Perfect Answer to Several Reasons, by which it is Pretended His Royal Highness, the Duke of York, May be Proved to be a RomanCatholick"
Quintus Horatius Flaccus,1680-01-01T00:00:00Z,bub_gb_I-NCrx6f3r4C,English,"The Poems of Horace, Consisting of Odes, Satyrs, and Epistles. Rentred in English and Paraphrased by Several Persons"
Edward Phillips,1680-01-01T00:00:00Z,bub_gb_JiQ7Zd8LRm4C,English,The Dialogue Betwixt Cit and Bumpkin Answered in Another Betwixt Tom the Cheshire Piper and Captain Crack Brain?s Dedicated to the Right Worshipful the Mayor of Quinborough
,1680-01-01T00:00:00Z,bub_gb_M8BUoHSa2BkC,English,"A Letter from a Gentleman in the City, to One in the Country; Concerning the Bill for Disabling the Duke of York to Inherit the Imperial Crown of this Realm"
Charles 2.>,1680-01-01T00:00:00Z,bub_gb_ndDABaFlLjIC,English,"His Majesties Declaration to All His Loving Subjects, June the Second, 1680"
,1680-01-01T00:00:00Z,bub_gb_UIXigBNGK-cC,English,"The Interest of the Three Kingdom?s, with Respect to the Business of the Black Box, and All the Other Pretentions of His Grace the of Monmouth, Discuss?d and Asserted. In a Letter to a Friend"
,1680-01-01T00:00:00Z,bub_gb_Y-PtmXltS4UC,English,"A Just and Modest Vindication of His Royal Highness the Duke of York in Observations Upon a Late Revived Pamphlet, Intituled, A Word Without Doors. Wherein the Reasons and Argumentsof that Author, are Considered and Examined"
"L'Estrange, Roger, Sir, 1616-1704,L'Estrange, Roger, Sir, 1616-1704. Reformed Catholique,L'Estrange, Roger, Sir, 1616-1704. Further discovery of the plot,L'Estrange, Roger, Sir, 1616-1704. Free-born subject,L'Estrange, Roger, Sir, 1616-1704. Case put concerning the succession,L'Estrange, Roger, Sir, 1616-1704. Citt and bumpkin in a dialogue over a pot of ale,L'Estrange, Roger, Sir, 1616-1704. Citt and bumpkin, the second part,L'Estrange, Roger, Sir, 1616-1704. Account of the growth of knavery",1680-01-01T00:00:00Z,casuis00lest,eng,"The casuist uncas'd : in a dialogue betwixt Richard and Baxter : with a moderator between them, for quietnesse sake"
,1680-01-01T00:00:00Z,characteroftownm00lond,eng,The character of a town-miss
Edmund Porter,1680-01-01T00:00:00Z,christophagiamy00portgoog,English,Christophagia. The mystery of eating the flesh and drinking the blood of Christ
"Baxter, Richard, 1615-1691",1680-01-01T00:00:00Z,churchhistoryofg00baxt,eng,"Church-history of the government of bishops and their councils abbreviated. Including the chief part of the government of christian princes and popes, and a true account of the most troubling controversies and heresies till the reformation .."
"L'Estrange, Roger, Sir, 1616-1704,Blount, Charles, 1654-1693. Appeal from the country to the city",1680-01-01T00:00:00Z,cittbumpkinsecon00lestuoft,eng,"Citt and Bumpkin, the second part of a learned discourse upon swearing and lying and other laudable qualities tending to a thorow reformation"
"Durham, James, 1622-1658",1680-01-01T00:00:00Z,commentarieuponb00durh,eng,A commentarie upon the book of the Revelation ..
"Hobbes, Thomas, 1588-1679",1680-01-01T00:00:00Z,considerationsup00hobbrich,eng,"Considerations upon the reputation, loyalty, manners, & religion of Thomas Hobbes of Malmsbury [electronic resource]"
"Hall, Joseph, 1574-1656",1680-01-01T00:00:00Z,contemplationsup00hall,eng,Contemplations upon the remarkable passages in the life of the Holy Jesus
"Bagshaw, Henry, 1632-1709",1680-01-01T00:00:00Z,diatribaeordisco00bags,eng,"Diatribae; or, Discourses upon select texts: wherein several weighty truths are handled and applyed against the Papist and the Socinian .."
William Waller,1680-01-01T00:00:00Z,divinemeditatio00wallgoog,English,Divine meditations upon several occasions: with A daily directory
"Charleton, Walter, 1619-1707",1680-01-01T00:00:00Z,enquiriesintohum00char,eng,"Enquiries into human nature : in VI anatomic praelections, in the new theatre of the Royal College of Physicians in London"
Francis Bacon,1680-01-01T00:00:00Z,essayssirfranci00bacogoog,English,the essays of sir francis bacon
"Dalgarno, George,1626?-1687",1680-01-01T00:00:00Z,gu_didascalocoph00dalf,eng,"Didascalocophus : or the deaf and dumb mans tutor, to which is added a discourse of the nature and number of double consonants: both which tracts being the first (for what the author knows) that have been published upon either of the subjects"
"Dalgarno, George,1626?-1687",1680-01-01T00:00:00Z,gu_didascalocoph00dalg,eng,"Didascalocophus : or the deaf and dumb mans tutor, to which is added a discourse of the nature and number of double consonants: both which tracts being the first (for what the author knows) that have been published upon either of the subjects"
"R., S",1680-01-01T00:00:00Z,impartialvindica00rsrsuoft,eng,"An impartial vindication of the Clergy of England in a letter to a friend : in which are intermixt several passages, which may serve as a replu to Dr. Owen's and Mr. Baxter's late answers to Dr. Stillingfleet's sermon entitled the Mischief of Separation"
,1680-01-01T00:00:00Z,interestofthreek00londuoft,eng,The Interest of the three kingdoms with respect to the business of the black box : and all the other pretentions of His Grace the Duke of Monmouth discuss'd and asserted in a letter to a friend
"Dryden, John, 1631-1700,Magnes, Mary, bookseller,Bentley, Richard, -1697, bookseller,Barton, Thomas Pennant, 1803-1869, former owner",1680-01-01T00:00:00Z,kindkeeperormrli00dryd_0,eng,"The kind keeper, or, Mr. Limberham : a comedy as it was acted a t the Duke's Theatre by his Royal Highnesses Servants"
"Jenkins, David, 1582-1663,Nalson, John, 1638?-1686",1680-01-01T00:00:00Z,kingsprerogative00jenkuoft,eng,The King's prerogative and the subjects privileges asserted according to law and reason
"Tell-Troth, Tom",1680-01-01T00:00:00Z,lettertoearlofsh00telluoft,eng,"A letter to the Earl of Shaftsbury this 9th of July, 1680"
"Ferguson, Robert, d.1714",1680-01-01T00:00:00Z,lettertopersonof00ferguoft,eng,A letter to a person of honour concerning the black box
,1680-01-01T00:00:00Z,moralessayscont00unkngoog,English,Moral Essays: Contain'd in Several Treatises on Many Important Duties
"Fynch, Martin, 1628?-1698",1680-01-01T00:00:00Z,ofconversionofsi00fync,eng,"Of the conversion of sinners to God in Christ: the 1. necessity, 2. nature, 3. means, 4. signs of it. With a concluding speech to the vnconverted"
"Stillingfleet, Edward, 1635-1699",1680-01-01T00:00:00Z,orratios00stil,eng,"Origines sacrae : or A rational account of the grounds of Christian faith, as to the truth and divine authority of the Scriptures, and the matters therein contained"
"Tyson, Edward,1650-1708,Gresham College",1680-01-01T00:00:00Z,Phocanaanatomyp00Tyso,eng,"Phocæna, or, The anatomy of a porpess, dissected at Gresham Colledge : with a præliminary discourse concerning anatomy, and a natural history of animals .."
"R. H,Janeway, Richard, active 1680-1703, publisher",1680-01-01T00:00:00Z,remarksonlifedea00rh,eng,"Remarks on the life and death of the fam'd Mr. Blood : giving an account [brace]of his plot in Ireland, to surprize Dublin Castle; several transactions in his head-quarters in the city; rescue of Captain Mason at Doncaster; attempt on the person of his Grace the Duke of Ormond; seizing on the crown and scepter in the Tower; coming into favour with his Prince; concern about his Grace the Duke of Buckingham; sickness, death, and twice interment : published for publick information"
"Great Britain. Parliament. House of Commons,Great Britain. Parliament. House of Commons. Committee to examine the proceedings of the judges of Westminster Hall",1680-01-01T00:00:00Z,resolutionsofhou00greauoft,eng,"The resolutions of the House of Commons for the impeachment of Sir William Scroggs ... Thursday 23th of December, 1680"
"Baxter, Richard, 1615-1691,Stillingfleet, Edward, 1635-1699",1680-01-01T00:00:00Z,richardbaxters00baxtuoft,eng,"Richard Baxter's Answer to Dr Edward Stillingfleet's charge of separation: containing I. Some queries necessary for the understanding of his accusation. II. A reply to his letter which denyeth a solution. III. An answer to his printed sermon. Humbly tendred, I. to himself; II. to the Right Honourable the Lord Mayor and the court of aldermen; III. to the readers of his accusation: the forum where we are accused"
"Baxter, Richard, 1615-1691",1680-01-01T00:00:00Z,richardbaxtersan00baxt,eng,Richard Baxter's answer to Dr. Edward Stillingfleet's charge of separation: containing
"Boyle, Robert, 1627-1691",1680-01-01T00:00:00Z,scepticalchymist00boyl,eng,"The sceptical chymist: or chymico-physical doubts & paradoxes, touching the experiments whereby vulgar spargirists are wont to endeavour to evince their salt, sulphur and mercury, to be the true principles of things. To which in this edition are subjoyn'd divers experiments and notes about producibleness of chymical principles"
"Boyle, Robert, 1627-1691,Boyle, Robert, 1627-1691. Experiments and notes about the producibleness of chymicall principles",1680-01-01T00:00:00Z,scepticalchymist00boyl_1,eng,"The sceptical chymist, or, Chymico-physical doubts & paradoxes : touching the experiments whereby vulgar spagirists are wont to endeavour to evince their salt, sulphur and mercury, to be the true principles of things : to which in this edition are subjoyn'd divers experiments and notes about the producibleness of chymical principles"
,1680-01-01T00:00:00Z,sovereignorpolit00londuoft,eng,"The Sovereign, or, A political discourse upon the office and obligations of the supreme magistrate"
"Mariotte, Edme?, ca. 1620-1684,Burndy Library, donor. DSI",1680-01-01T00:00:00Z,treatisemotionw00Mari,eng,A treatise of the motion of water and other fluid bodyes [manuscript]
"Baxter, Richard, 1615-1691",1680-01-01T00:00:00Z,truebel00baxt,eng,A true believer's choice and pleasure instanced in the exemplary life of Mrs. Mary Coxe ...
"Baxter, Richard, 1615-1691,Baxter, Richard, 1615-1691. Third part of schism : or the false dividing terms and means of unity and peace",1680-01-01T00:00:00Z,truecon00baxt,eng,The true and only way of concord of all the Christian churches ..
"D'Urfey, Thomas, 1653-1723,Newcomb, Thomas, -1681 or 1682, printer,Bentley, Richard, -1697, bookseller,Magnes, Mary, bookseller,Jolley, Thomas, former owner,Barton, Thomas Pennant, 1803-1869, former owner",1680-01-01T00:00:00Z,virtuouswifeorgo00durf,eng,"The virtuous wife, or, Good luck at last : a comedy as it it acted at the Dukes Theater, by His Royal Highness his Servants"
"Browne, John, 1642-approximately 1700, author,Text Based on (work): Molins, William. Myskotomia,Plates Based on (work): Casseri, Giulio Cesare, approximately 1552-1616. Tabulae anatomicae LXXIIX,Newcomb, Thomas, -1681 or 1682, printer,White, Robert, 1645-1703, engraver,Yeates, Nicholas, active 1680-1681, engraver",1681-01-01T00:00:00Z,2317059R.nlm.nih.gov,eng,"A compleat treatise of the muscles, as they appear in humane body, and arise in dissection : with diverse anatomical observations not yet discover'd : illustrated by near fourty copper-plates, accurately delineated and engraven"
"Glanvill, Joseph, 1636-1680, author,More, Henry, 1614-1687, author,Horneck, Anthony, 1641-1697, translator,More, Henry, 1614-1687. Enchiridium metaphysicum. Selections. English,Collins, James, active 1664-1683, publisher,Lowndes, Samuel, publisher,Faithorne, William, 1616-1691, engraver",1681-01-01T00:00:00Z,2354009R.nlm.nih.gov,eng,"Saducismus triumphatus, or, Full and plain evidence concerning witches and apparitions : in two parts : the first treating of their possibility, the second of their real existence"
"Rhode Island,Rhode Island. General Assembly,Providence (R.I.). fmo RIBRL",1681-01-01T00:00:00Z,acttopreventoutr00rhod,eng,[Act to prevent outrages against the Indians]
"Parker, Samuel, 1640-1688",1681-01-01T00:00:00Z,ademonstration00parkuoft,eng,"A demonstration of the divine authority of the law of nature, and of the Christian religion"
,1681-01-01T00:00:00Z,adialogueatoxfo00unkngoog,English,"A Dialogue at Oxford Between a Tutor and a Gentleman, Formerly His Pupil, Concerning Government"
"Whitaker, Edward",1681-01-01T00:00:00Z,argumentfortoler00whituoft,eng,"An argument for toleration and indulgence in relation to differences in opinion : both as it is the interest of states and as a common duty of all Christians one to another, by way of letter"
"Fowler, Edward, 1632-1714",1681-01-01T00:00:00Z,asermonpreached00fowlgoog,eng,"A sermon preached before the judges, &c. in the time of the assizes in the Cathedral church at Gloucester on Sunday Aug. 7, 1681 [microform] : published to put a stop to false and injurious representations"
"Bairdy, John",1681-01-01T00:00:00Z,balmfromgileador00bair,eng,"Balm from Gilead: or, The differences about the indulgence, stated and impleaded: in a sober and serious letter to ministers and Christians in Scotland"
"Ashwood, Bartholomew, 1622-1680,Owen, John, 1616-1683",1681-01-01T00:00:00Z,besttreasureorwa00ashw,eng,"The best treasure, or, The way to be truly rich : being a discourse on Ephes. 3. 8 ; wherein is opened and commended to saints and sinners the personal and purchased riches of Christ, as the best treasure, to be pursu'd, and ensur'd by all that would be happy here and hereafter"
"Barlow, Thomas, 1607-1691; Catholic Church--Pope (1566-1572: Pius V); Catholic Church--Pope (1534-1549: Paul III)",1681-01-01T00:00:00Z,brutumfulmenorbu00barl,eng,"Brutum fulmen: Or the bull of Pope Pius V concerning the damnation, excommunication, and deposition of Q. Elizabeth, as also the absolutionn of her subjects of their oath of allegiance, with a peremptory injunction upon pain of an anathema, never to obey any of her laws or commands"
"Barlow, Thomas, 1607-1691,Catholic Church. Pope (1566-1572 : Pius V). Regnans in excelsis, Feb. 25, 1570. English and Latin,Catholic Church. Pope (1534-1549 : Paul III) Ejus qui immobilis permanens",1681-01-01T00:00:00Z,brutumfulmenorbu00barluoft,eng,"Brutum fulmen : or, The bull of Pope Pius V concerning the damnation of Q. Elizabeth ; as also the absolution of her subjects of their Oath of Allegiance, with a peremptory injunction, upon pain of an anathema, never to obey any of her laws or commands ; with some observations and animadversions upon it ; whereunto is annexed the Bull of Pope Paul the Third, containing the damnation, excommunication, &c. of King Henry the Eighth. --"
David Clarkson,1681-01-01T00:00:00Z,bub_gb_68PfP_xIqWkC,English,"The Case of Protestants in England Under a Popish Prince, If Any Shall Happen to Wear the Imperial Crown"
,1681-01-01T00:00:00Z,bub_gb_BYWx-q65m2sC,English,"An Astrological Speculation of the Late Prodigy. Or A Clear Discovery of the Approaching Miseries Signified by that Comet, Or Blazing Star, which Hath So Long Been Visible ... Also the True Way of Judging the Effects, of All Others Comets ... By Thomas Jones a Lover of Learning, and Student in Astrology; & Autodidactus"
Thomas Frankland,1681-01-01T00:00:00Z,bub_gb_IP1CAAAAcAAJ,English,The Annals of King James and King Charles the First 1612 1642
William Petty,1681-01-01T00:00:00Z,bub_gb_kfX1wE_dCloC,English,"The Politician Discovered, Or Considerations of the Late Pretensions that France Claims to England and Ireland; and Her Disignes and Plots in Order Thereunto. In Two Serious Discourses, by a True Protestant and Wellwisher of His Countrey"
"Lawrence, William, 1611?-1681",1681-01-01T00:00:00Z,bub_gb_mBv1tfvBV8MC,eng,"The two great questions whereon in this present juncture of affairs the peace & safety of His Maiestie's person, and of all his Protestant subjects in his three kingdoms next under God depend : stated, debated, and humbly submitted to the consideration of supreme authority, as resolved by Christ"
Robert Bruce Cotton,1681-01-01T00:00:00Z,bub_gb_NiEhRSgzvl4C,English,A Short View of the Reign of King Henry 3. Shewing the Danger of the Subjects Arrogancy the Methods of Great Mens Rise and Fallings ...By Sir R. C. Knight and Baronet
,1681-01-01T00:00:00Z,bub_gb_xqi1wjUbPvUC,English,"A Præfatory Discourse to a Late Pamphlet, Entituled, A Memento for English Protestants, &c. Being an Answer to that Part of the Compendium, which Reflects Upon the Bishop of Lincoln?s Book. Together with Some Occasional Reflections on Mr. L'etrange?s Writings"
,1681-01-01T00:00:00Z,characterofrebel00londuoft,eng,"The Character of rebellion and what England may expect from one, or, The designs of Dissenters .."
"Nalson, John, 1638?-1686",1681-01-01T00:00:00Z,complaintofliber00nalsuoft,eng,"The complaint of liberty & property against arbitrary government : dedicated to all true English men and lovers of liberty, laws and religion"
"Pearse, Edward, 1631-1694,Pearse, Edward, 1631-1694. Conformist's second plea for the nonconformists ..,Pearse, Edward, 1631-1694. Conformist's third plea for the nonconformists ..,Pearse, Edward, 1631-1694. Conformist's fourth plea for the nonconformists ..",1681-01-01T00:00:00Z,copleaf00pear,eng,"The conformists plea for the non-conformists : or, A just and compassionate representation of the present state and condition of the non-conformists .."
T. L,1681-01-01T00:00:00Z,copy2truenotionof00tltluoft,eng,The true notion of government ... in vindication of Kingly-prerogative
"Parker, Samuel, 1640-1688",1681-01-01T00:00:00Z,demd00park,eng,"A demonstration of the divine authority of the law of nature, and of the Christian religion"
"L'Estrange, Roger, Sir, 1616-1704",1681-01-01T00:00:00Z,disseing00lest,eng,"The dissenters sayings, in requital for L'Estrange's sayings : published in their own words for the information of the people"
Francis Quarles,1681-01-01T00:00:00Z,enchiridioncont00quargoog,English,"Enchiridion: containing institutions, divine ... moral"
"Salmon, William, 1644-1713,Sherwin, William, active 1670-1710,Hove, Frederick Hendrick van, 1628?-1698,Vaughan, William, active 1664,White, Margaret, fl. 1678-1683,Crump, John, fl. 1673-1682",1681-01-01T00:00:00Z,gri_polygraphice00salm,eng,"Polygraphice, or, The arts of drawing, engraving, etching, limning, painting, washing, varnishing, gilding, colouring, dying, beautifying and perfuming ... : to which is added a discourse of perspective and chiromancy"
"Dryden, John, 1631-1700",1681-01-01T00:00:00Z,hismajestiesdecl00drydrich,eng,"His Majesties declaration defended in a letter to a friend: being an answer to a seditious pamphlet, called A letter from a person of quality to his friend : concerning the kings late declaration touching the reasons which moved him to dissolve the two last parliaments at Westminster and Oxford"
"Tate, Nahum, 1652-1715,Shakespeare, William, 1564-1616. King Lear,Flesher, E. (Elizabeth), active 1670-1678? bookseller,Bentley, Richard, -1697, bookseller,Magnes, Mary, bookseller,Benet, Richard, former owner. MB,Barton, Thomas Pennant, 1803-1869, former owner. MB",1681-01-01T00:00:00Z,historyofkinglea00tate_5,eng,The history of King Lear : acted at the Duke's Theatre
"Tate, Nahum, 1652-1715,Shakespeare, William, 1564-1616. King Richard II,Tonson, Richard, bookseller,Tonson, Jacob, 1656?-1736, bookseller,Barton, Thomas Pennant, 1803-1869, former owner. MB",1681-01-01T00:00:00Z,historyofkingric00tate,eng,"The history of King Richard the Second : acted at the Theatre Royal, under the name of the Sicilian usurper : with a prefatory epistle in vindication of the author occasion'd by the prohibition of this play on the stage"
"Shaftesbury, Anthony Ashley Cooper, Earl of, 1621-1683",1681-01-01T00:00:00Z,impartialaccount00shafuoft,eng,An impartial account of the nature and tendency of the late addresses : in a letter to a gentleman in the country
"Stillingfleet, Edward, 1635-1699",1681-01-01T00:00:00Z,impartialaccount00stiluoft,eng,"The vnreasonableness of separation; or, An impartial account of the history, nature, and pleas of the present separation from the communion of the Church of England. To which, several late letters are annexed, of eminent Protestant divines abroad, concerning the nature of our differences, and the way to compose them"
Slingsby Bethel,1681-01-01T00:00:00Z,interestprinces00bethgoog,English,The Interest of the Princes and States of Europe
"Scotland. Parliament,Skene, John, Sir, 1543?-1617,Murray, Thomas, Lord Glendoick, 1630?-1684,Skene, John, Sir, 1543?-1617. De veborum significatione,Adams, John, 1735-1826, former owner. BRL,Boston Public Library (John Adams Library) BRL",1681-01-01T00:00:00Z,lawsactsofparlia00scot,eng,"The laws and acts of Parliament made by King James the First, Second, Third, Fourth, Fifth, Queen Mary, King James the Sixth, King Charles the First, King Charles the Second who now presently reigns, kings and queen of Scotland : collected and extracted, from the publick records of the said kingdom"
"Raleigh, Walter, Sir, 1552?-1618",1681-01-01T00:00:00Z,lessingabriefac00hoylgoog,eng,Remains of Sir Walter Raleigh : viz. Maxims ofstate
"Jordan, Thomas, 1612?-1685?,Playford, Henry, 1657- bookseller,Playford, John, approximately 1655-1685 or 1686, bookseller,Halliwell-Phillipps, J. O. (James Orchard), 1820-1889, former owner,Barton, Thomas Pennant, 1803-1869, former owner",1681-01-01T00:00:00Z,londonsjoyorlord00jord,eng,"London's joy, or, The Lord Mayors show : triumphantly exhibited in various representations, scenes, and splendid ornaments, with divers pertinent figures and movements : performed on Saturday, October XXIX, 1681 at the inauguration of the Right Honourable Sir John Moore, knight, Lord Mayor of the city of London : with the several speeches, and songs, which were spoken on the pageants in Cheapside, and sung in Guild-Hall during dinner : all the charges and expences of the industrious designs being the sole undertaking of the worshipful company of grocers"
"Swammerdam, Jan, 1637-1680,Tyson, Edward, 1650-1708,Lodowick, Francis, 1620-",1681-01-01T00:00:00Z,McGillLibrary-rbsc_blacker-wood_ephemeri-vita_G160S84-15381,English,"Ephemeri vita ; or, The natural history and anatomy of the Ephemeron, a fly that lives but five hours"
"Kettlewell, John, 1653-1695",1681-01-01T00:00:00Z,measuresofchrist00ket,eng,"The measures of Christian obedience : or, A discourse shewing what obedience is indispensably necessary to a regenerate state, and what defects are consistent with it; for the promotion of piety, and the peace of troubled consciences"
"Alsop, Vincent, 1629 or 30-1703,Alsop, Vincent, 1629 or 30-1703. Sober inquiry into the reasonings of the Serious inquiry",1681-01-01T00:00:00Z,meliusinquirendu00also,eng,"Melius inquirendum, or, A sober inquiry into the reasonings of the Serious inquiry : wherein the inquirers cavils against the principles, his calumnies against the preachings and practises of the non-conformists are examined and refelled .."
"Royal Society (Great Britain). Museum,Grew, Nehemiah, 1641-1712,Rawlins, William, printer,Grew, Nehemiah, 1641-1712. Comparative anatomy of stomachs and guts begun,Comerford, James, former owner. DSI,Molineux, George, former owner. DSI,Simon, James, former owner. DSI,Gresham College,Burndy Library, donor. DSI",1681-01-01T00:00:00Z,musaeumregaliss00roya,eng,"Musaeum Regalis Societatis, or, A catalogue & description of the natural and artificial rarities belonging to the Royal Society and preserved at Gresham Colledge"
"Ferguson, Robert, d. 1714",1681-01-01T00:00:00Z,noprotestantplot00ferguoft,eng,"No Protestant plot, or, The present pretended conspiracy of Protestants against the King and government discovered to be a conspiracy of the Papists against the King and his Protestant subjects"
"Shakespeare, William, 1564-1616,Leake, William, -1681, bookseller,Bentley, Richard, -1697, bookseller,Magnes, Mary, bookseller,Barton, Thomas Pennant, 1803-1869, former owner",1681-01-01T00:00:00Z,othellomoorofven00shak_2,eng,"Othello, the Moor of Venice : a tragedy, as it hath been divers times acted at the Globe, and at the Black-Friers, and now at the Theatre Royal, by His Majesties Servants"
"Neville, Henry, 1620-1694",1681-01-01T00:00:00Z,platoredivivusor00nevi,eng,"Plato redivivus: or, A dialogue concerning government, : wherein, by observations drawn from other kingdoms and states both ancient and modern, an endeavour is used to discover the present politick distemper of our own, with the causes, and remedies"
"Neville, Henry, 1620-1694,Adams, John, 1735-1826, former owner. BRL,Boston Public Library (John Adams Library) BRL",1681-01-01T00:00:00Z,platoredivivusor1681nevi,eng,"Plato redivivus : or, A dialogue concerning government : wherein, by observations drawn from other kingdoms and states both ancient and modern, an endeavour is used to discover the present politick distemper of our own, with the causes, and remedies"
Thomas Jekyll,1681-01-01T00:00:00Z,PoperyAGreatMysteryOfIniquityPdf,eng,Popery A Great Mystery Of Iniquity
G. H,1681-01-01T00:00:00Z,powerofparliamen00ghleuoft,eng,The power of parliaments asserted
"Burnet, Gilbert, 1643-1715",1681-01-01T00:00:00Z,reformationofchu01burn,eng,The history of the reformation of the Church of England
"T. A,Browne, Thomas, Sir, 1605-1682. Religio medici,Adams, John, 1735-1826, former owner. BRL,Boston Public Library) John Adams Library BRL",1681-01-01T00:00:00Z,religioclerici00tabr,eng,Religio clerici ..
"Comber, Thomas, 1645-1699",1681-01-01T00:00:00Z,religionloyaltys00combuoft,eng,"Religion and loyalty supporting each other, or, A rational account how the loyal addressors maintaining the lineal descent of the crown, is very consistent with their affection to the established Protestant religion"
"Bethel, Slingsby, 1617-1697. Vindication of Slingsby Bethel",1681-01-01T00:00:00Z,seasonableanswer00bethuoft,eng,"A Seasonable answer to a late pamphlet entituled The vindication of Slingsby Bethel, Esq., one of the sheriffs of London and Middlesex"
"L'Estrange, Roger, Sir, 1616-1704",1681-01-01T00:00:00Z,seasonablememori00lestuoft,eng,A seasonable memorial in some historical notes upon the liberties of the presse and pulpit ... to all good subjects and true Protestants
"Baxter, Richard, 1615-1691",1681-01-01T00:00:00Z,secdefenc00baxt,eng,"A second true defence of the meer nonconformists, against the untrue accusations, reasonings and history of Dr. Edward Stillingfleet .."
"Baxter, Richard, 1615-1691",1681-01-01T00:00:00Z,seenglish00baxt,eng,"A search for the English schismatick by the case and characters : I. Of the diocesan canoneers ; II. Of the present meer nonconformists ; Not as an accusation of the former, but a necessary defence of the later, so far as they are wrongfully accused and persecuted by them"
"Dugdale, William, Sir, 1605-1686,Pitt, Moses, fl. 1654-1696, bookseller,Nye, Louis, donor",1681-01-01T00:00:00Z,shortviewoflatet00dugd,eng,"A short view of the late troubles in England : briefly setting forth, their rise, growth, and tragical conclusion : as also, some parallel thereof with the barons-wars in the time of King Henry III : but chiefly with that in France, called the Holy league, in the reign of Henry III and Henry IV, late kings of that realm : to which is added a perfect narrative of the treaty at Uxbridge in an. 1644"
"Ness, Christopher, 1621-1705.:",1681-01-01T00:00:00Z,signsoftimesorwo00nessuoft,eng,"The signs of the times : or, Wonderful signs of wonderful times, being a faithful collection and impartial relation of several signs and wonders, called properly prodigies, (together with some philosophical and theological descants upon them) which have been seen in the heavens on the earth and on the waters .... all which have hapned within the compass of this last year 1680"
"Dryden, John, 1631-1700,J. and R. Tonson, publisher",1681-01-01T00:00:00Z,spanishfryarordo00dryd,eng,"The Spanish fryar, or, The double discovery : acted at the Duke's theatre"
"Shaftesbury, Anthony Ashley Cooper, Earl of, 1621-1683",1681-01-01T00:00:00Z,speechlatelymade00shafuoft,eng,A speech lately made by a noble peer of the realm
Plebean,1681-01-01T00:00:00Z,speechwithoutdoo00plebuoft,eng,A speech without doors
"Baxter, Richard, 1615-1691",1681-01-01T00:00:00Z,treatiseofepisco0102baxt,eng,"A treatise of Episcopacy; confuting by scripture, reason, and the churches testimony, that fort of Diocesan churches, prelacy, and government .."
T. L,1681-01-01T00:00:00Z,truenotionofgove00tltluoft,eng,The true notion of government ... in vindication of Kingly-prerogative
Thomas Manningham,1681-01-01T00:00:00Z,twodiscoursesfi00manngoog,English,"Two discourses: the first, shewing how the chief criterions of philosophical truth, invented by ..."
"Stillingfleet, Edward, 1635-1699",1681-01-01T00:00:00Z,unreaso00stil,eng,"The unreasonableness of separation : or, An impartial account of the history, nature, and pleas of the present separaton from the communion of the Church of England to which several letters are annexed ..."
